disease,metric,method,n_pairs,method_mean,RWR_mean,mean_increase_over_RWR,t_statistic,p_value,significance
leukemia b-cell,Recall@25,DK*,2,0.0,0.0,0.0,0.0,1.0,ns
leukemia b-cell,Recall@25,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
leukemia b-cell,Recall@25,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
leukemia b-cell,Recall@25,QA*,2,0.0,0.0,0.0,0.0,1.0,ns
leukemia b-cell,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
leukemia b-cell,Recall@25,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
leukemia b-cell,Recall@300,rNBR,2,0.125,0.25,-0.125,-1.0,0.49999999999999956,ns
leukemia b-cell,Recall@300,RWR,2,0.125,0.25,-0.125,-1.0,0.49999999999999956,ns
leukemia b-cell,Recall@300,DK,2,0.125,0.25,-0.125,-1.0,0.49999999999999956,ns
leukemia b-cell,Recall@300,DK*,2,0.125,0.25,-0.125,-1.0,0.49999999999999956,ns
leukemia b-cell,Recall@300,QA0,2,0.0,0.25,-0.25,-inf,0.0,***
leukemia b-cell,Recall@300,QA1,2,0.0,0.25,-0.25,-inf,0.0,***
leukemia b-cell,Recall@300,QA*,2,0.0,0.25,-0.25,-inf,0.0,***
leukemia b-cell,Recall@300,DIAMOND,2,0.125,0.25,-0.125,-1.0,0.49999999999999956,ns
leukemia b-cell,Recall@300,GCN,2,0.0,0.25,-0.25,-inf,0.0,***
leukemia myeloid,AP@25,rNBR,2,0.0,0.026515151515151512,-0.026515151515151512,-7.000000000000003,0.09033447060173307,ns
leukemia myeloid,AP@25,RWR,2,0.007034632034632034,0.026515151515151512,-0.01948051948051948,-6.000000000000004,0.10513691342250678,ns
leukemia myeloid,AP@25,DK,2,0.0,0.026515151515151512,-0.026515151515151512,-7.000000000000003,0.09033447060173307,ns
leukemia myeloid,AP@25,DK*,2,0.0,0.026515151515151512,-0.026515151515151512,-7.000000000000003,0.09033447060173307,ns
leukemia myeloid,AP@25,QA0,2,0.0,0.026515151515151512,-0.026515151515151512,-7.000000000000003,0.09033447060173307,ns
leukemia myeloid,AP@25,QA1,2,0.0,0.026515151515151512,-0.026515151515151512,-7.000000000000003,0.09033447060173307,ns
leukemia myeloid,AP@25,QA*,2,0.0,0.026515151515151512,-0.026515151515151512,-7.000000000000003,0.09033447060173307,ns
leukemia myeloid,AP@25,DIAMOND,2,0.026515151515151512,0.026515151515151512,0.0,0.0,1.0,ns
leukemia myeloid,AP@25,GCN,2,0.004286283891547049,0.026515151515151512,-0.022228867623604466,-6.757575757575761,0.09352952418903501,ns
leukemia myeloid,AP@300,rNBR,2,0.0003351770115224771,0.026827553889409557,-0.02649237687788708,-7.563875829459672,0.08368052210129215,ns
leukemia myeloid,AP@300,RWR,2,0.007338675816936686,0.026827553889409557,-0.01948887807247287,-6.0180676384167775,0.10482695090350934,ns
leukemia myeloid,AP@300,DK,2,0.0011672278338945006,0.026827553889409557,-0.025660326055515055,-7.28909960395063,0.08679676299188209,ns
leukemia myeloid,AP@300,DK*,2,0.0011808367071524965,0.026827553889409557,-0.025646717182257063,-7.346920289855072,0.08612200339698911,ns
leukemia myeloid,AP@300,QA0,2,0.0017682312674040753,0.026827553889409557,-0.025059322622005484,-7.625089452212559,0.08301636128634453,ns
leukemia myeloid,AP@300,QA1,2,0.000994840485466965,0.026827553889409557,-0.025832713403942595,-6.9461411211738735,0.09102543289967917,ns
leukemia myeloid,AP@300,QA*,2,0.00206157527875081,0.026827553889409557,-0.024765978610658747,-7.5499996986720745,0.08383254818236995,ns
leukemia myeloid,AP@300,DIAMOND,2,0.02960259464952967,0.026827553889409557,0.002775040760120112,0.400254336543349,0.757622546585026,ns
leukemia myeloid,AP@300,GCN,2,0.006027234632434032,0.026827553889409557,-0.020800319256975525,-5.508619036435079,0.11432297448457168,ns
leukemia myeloid,Recall@25,rNBR,2,0.0,0.09090909090909091,-0.09090909090909091,-inf,0.0,***
leukemia myeloid,Recall@25,RWR,2,0.09090909090909091,0.09090909090909091,0.0,0.0,1.0,ns
leukemia myeloid,Recall@25,DK,2,0.0,0.09090909090909091,-0.09090909090909091,-inf,0.0,***
leukemia myeloid,Recall@25,DK*,2,0.0,0.09090909090909091,-0.09090909090909091,-inf,0.0,***
leukemia myeloid,Recall@25,QA0,2,0.0,0.09090909090909091,-0.09090909090909091,-inf,0.0,***
leukemia myeloid,Recall@25,QA1,2,0.0,0.09090909090909091,-0.09090909090909091,-inf,0.0,***
leukemia myeloid,Recall@25,QA*,2,0.0,0.09090909090909091,-0.09090909090909091,-inf,0.0,***
leukemia myeloid,Recall@25,DIAMOND,2,0.09090909090909091,0.09090909090909091,0.0,0.0,1.0,ns
leukemia myeloid,Recall@25,GCN,2,0.09090909090909091,0.09090909090909091,0.0,0.0,1.0,ns
leukemia myeloid,Recall@300,rNBR,2,0.09090909090909091,0.13636363636363635,-0.045454545454545456,-1.0,0.49999999999999956,ns
leukemia myeloid,Recall@300,RWR,2,0.13636363636363635,0.13636363636363635,0.0,0.0,1.0,ns
leukemia myeloid,Recall@300,DK,2,0.09090909090909091,0.13636363636363635,-0.045454545454545456,-1.0,0.49999999999999956,ns
leukemia myeloid,Recall@300,DK*,2,0.09090909090909091,0.13636363636363635,-0.045454545454545456,-1.0,0.49999999999999956,ns
leukemia myeloid,Recall@300,QA0,2,0.18181818181818182,0.13636363636363635,0.045454545454545456,1.0,0.49999999999999956,ns
leukemia myeloid,Recall@300,QA1,2,0.13636363636363635,0.13636363636363635,0.0,0.0,1.0,ns
leukemia myeloid,Recall@300,QA*,2,0.18181818181818182,0.13636363636363635,0.045454545454545456,1.0,0.49999999999999956,ns
leukemia myeloid,Recall@300,DIAMOND,2,0.3181818181818182,0.13636363636363635,0.1818181818181818,1.9999999999999998,0.29516723530086647,ns
leukemia myeloid,Recall@300,GCN,2,0.22727272727272727,0.13636363636363635,0.0909090909090909,6550690367084357.0,9.718361526694079e-17,***
lipid metabolism disorders,AP@25,rNBR,2,0.020833333333333332,0.01111111111111111,0.009722222222222222,0.5384615384615385,0.6855471581554847,ns
lipid metabolism disorders,AP@25,RWR,2,0.011378971905287694,0.01111111111111111,0.00026786079417658384,0.2612163509471587,0.8373391582349775,ns
lipid metabolism disorders,AP@25,DK,2,0.004765795206971677,0.01111111111111111,-0.006345315904139433,-2.4020618556701034,0.25113780052416834,ns
lipid metabolism disorders,AP@25,DK*,2,0.005580357142857142,0.01111111111111111,-0.005530753968253968,-2.2989690721649487,0.2611995551850603,ns
lipid metabolism disorders,AP@25,QA0,2,0.0,0.01111111111111111,-0.01111111111111111,-4.0,0.15595826075473865,ns
lipid metabolism disorders,AP@25,QA1,2,0.0046439628482972135,0.01111111111111111,-0.006467148262813897,-2.566552901023891,0.23652515775696753,ns
lipid metabolism disorders,AP@25,QA*,2,0.0032051282051282055,0.01111111111111111,-0.007905982905982906,-1.3214285714285712,0.41240956314744726,ns
lipid metabolism disorders,AP@25,DIAMOND,2,0.008403361344537815,0.01111111111111111,-0.002707749766573296,-3.7419354838709675,0.1662461694925172,ns
lipid metabolism disorders,AP@25,GCN,2,0.015917508417508417,0.01111111111111111,0.004806397306397306,2.5837104072398196,0.23509383016013952,ns
lipid metabolism disorders,AP@300,rNBR,2,0.024421421269010174,0.015002804824297793,0.009418616444712383,0.4608972034306401,0.7250572895363108,ns
lipid metabolism disorders,AP@300,RWR,2,0.01632162195537096,0.015002804824297793,0.0013188171310731687,51.678222352535755,0.012317380554520183,*
lipid metabolism disorders,AP@300,DK,2,0.008069039581644623,0.015002804824297793,-0.00693376524265317,-6.019074517775626,0.10480973047780859,ns
lipid metabolism disorders,AP@300,DK*,2,0.008915024343070562,0.015002804824297793,-0.006087780481227232,-4.289445777170695,0.14581102535180002,ns
lipid metabolism disorders,AP@300,QA0,2,0.006014681568727446,0.015002804824297793,-0.008988123255570347,-6.267959158272785,0.10071849128175912,ns
lipid metabolism disorders,AP@300,QA1,2,0.009718256462335921,0.015002804824297793,-0.005284548361961871,-146.99277647272655,0.004330892759929585,**
lipid metabolism disorders,AP@300,QA*,2,0.011948630222284998,0.015002804824297793,-0.003054174602012796,-3.40085842307841,0.18206250354090436,ns
lipid metabolism disorders,AP@300,DIAMOND,2,0.0179144277599866,0.015002804824297793,0.0029116229356888085,1.440329471776818,0.3863521171658833,ns
lipid metabolism disorders,AP@300,GCN,2,0.020797366688140813,0.015002804824297793,0.005794561863843022,9.200244363664092,0.06892538243575204,ns
lipid metabolism disorders,Recall@25,rNBR,2,0.041666666666666664,0.08333333333333333,-0.041666666666666664,-1.0,0.49999999999999956,ns
lipid metabolism disorders,Recall@25,RWR,2,0.125,0.08333333333333333,0.041666666666666664,1.0,0.49999999999999956,ns
lipid metabolism disorders,Recall@25,DK,2,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,ns
lipid metabolism disorders,Recall@25,DK*,2,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,ns
lipid metabolism disorders,Recall@25,QA0,2,0.0,0.08333333333333333,-0.08333333333333333,-inf,0.0,***
lipid metabolism disorders,Recall@25,QA1,2,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,ns
lipid metabolism disorders,Recall@25,QA*,2,0.041666666666666664,0.08333333333333333,-0.041666666666666664,-1.0,0.49999999999999956,ns
lipid metabolism disorders,Recall@25,DIAMOND,2,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,ns
lipid metabolism disorders,Recall@25,GCN,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,inf,0.0,***
lipid metabolism disorders,Recall@300,rNBR,2,0.33333333333333337,0.16666666666666666,0.16666666666666669,inf,0.0,***
lipid metabolism disorders,Recall@300,RWR,2,0.25,0.16666666666666666,0.08333333333333331,8492068896701028.0,7.496639277324908e-17,***
lipid metabolism disorders,Recall@300,DK,2,0.16666666666666666,0.16666666666666666,-6.938893903907228e-18,-8.326672684688673e-17,1.0,ns
lipid metabolism disorders,Recall@300,DK*,2,0.16666666666666666,0.16666666666666666,-6.938893903907228e-18,-8.326672684688673e-17,1.0,ns
lipid metabolism disorders,Recall@300,QA0,2,0.29166666666666663,0.16666666666666666,0.125,1.0,0.49999999999999956,ns
lipid metabolism disorders,Recall@300,QA1,2,0.20833333333333331,0.16666666666666666,0.04166666666666667,0.33333333333333337,0.7951672353008665,ns
lipid metabolism disorders,Recall@300,QA*,2,0.33333333333333337,0.16666666666666666,0.16666666666666669,1.0,0.49999999999999956,ns
lipid metabolism disorders,Recall@300,DIAMOND,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.9999999999999998,0.29516723530086647,ns
lipid metabolism disorders,Recall@300,GCN,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.9999999999999998,0.29516723530086647,ns
liver cirrhosis,AP@25,rNBR,2,0.01111111111111111,0.004901960784313725,0.006209150326797385,2.9230769230769225,0.20984541521899217,ns
liver cirrhosis,AP@25,RWR,2,0.048611111111111105,0.004901960784313725,0.04370915032679738,21.400000000000002,0.029726962844768303,*
liver cirrhosis,AP@25,DK,2,0.041666666666666664,0.004901960784313725,0.036764705882352935,7.499999999999999,0.08438492631768273,ns
liver cirrhosis,AP@25,DK*,2,0.048611111111111105,0.004901960784313725,0.04370915032679738,3.689655172413793,0.1684940099970938,ns
liver cirrhosis,AP@25,QA0,2,0.0375,0.004901960784313725,0.03259803921568627,44.33333333333327,0.014357409847221482,*
liver cirrhosis,AP@25,QA1,2,0.0375,0.004901960784313725,0.03259803921568627,44.33333333333327,0.014357409847221482,*
liver cirrhosis,AP@25,QA*,2,0.16666666666666666,0.004901960784313725,0.16176470588235292,33.00000000000002,0.01928560654364875,*
liver cirrhosis,AP@25,DIAMOND,2,0.041666666666666664,0.004901960784313725,0.036764705882352935,1.0,0.49999999999999956,ns
liver cirrhosis,AP@25,GCN,2,0.05555555555555555,0.004901960784313725,0.05065359477124183,10.333333333333334,0.06141711279617969,ns
liver cirrhosis,AP@300,rNBR,2,0.01111111111111111,0.005253578224538761,0.005857532886572351,3.304550758459743,0.18707219046398757,ns
liver cirrhosis,AP@300,RWR,2,0.04997723132969034,0.005253578224538761,0.044723653105151584,11.89388850064248,0.053399360017153175,ns
liver cirrhosis,AP@300,DK,2,0.041666666666666664,0.005253578224538761,0.0364130884421279,8.002272727272727,0.07914459511321344,ns
liver cirrhosis,AP@300,DK*,2,0.048611111111111105,0.005253578224538761,0.04335753288657235,3.7719298245614037,0.16498280020197656,ns
liver cirrhosis,AP@300,QA0,2,0.03856157112526539,0.005253578224538761,0.03330799290072663,49.13448252407378,0.012954891596904522,*
liver cirrhosis,AP@300,QA1,2,0.0388550135501355,0.005253578224538761,0.03360143532559674,34.59297826482122,0.01839802650263997,*
liver cirrhosis,AP@300,QA*,2,0.16760828625235402,0.005253578224538761,0.16235470802781526,44.989508451525154,0.01414807547545961,*
liver cirrhosis,AP@300,DIAMOND,2,0.04396464646464646,0.005253578224538761,0.038711068240107706,1.0728943392706294,0.47762217675390956,ns
liver cirrhosis,AP@300,GCN,2,0.05555555555555555,0.005253578224538761,0.050301977331016795,11.054545454545455,0.05743264092418102,ns
liver cirrhosis,Recall@25,rNBR,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@25,RWR,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@25,DK,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@25,DK*,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@25,QA0,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@25,QA1,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@25,QA*,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@25,DIAMOND,2,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,ns
liver cirrhosis,Recall@25,GCN,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@300,rNBR,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis,Recall@300,RWR,2,0.25,0.16666666666666666,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@300,DK,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis,Recall@300,DK*,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis,Recall@300,QA0,2,0.25,0.16666666666666666,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@300,QA1,2,0.25,0.16666666666666666,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@300,QA*,2,0.25,0.16666666666666666,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@300,DIAMOND,2,0.25,0.16666666666666666,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis,Recall@300,GCN,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis biliary,AP@25,rNBR,2,0.012205387205387205,0.004901960784313725,0.00730342642107348,3.7341772151898747,0.16657603326279993,ns
liver cirrhosis biliary,AP@25,RWR,2,0.048611111111111105,0.004901960784313725,0.04370915032679738,21.400000000000002,0.029726962844768303,*
liver cirrhosis biliary,AP@25,DK,2,0.041666666666666664,0.004901960784313725,0.036764705882352935,7.499999999999999,0.08438492631768273,ns
liver cirrhosis biliary,AP@25,DK*,2,0.048611111111111105,0.004901960784313725,0.04370915032679738,3.689655172413793,0.1684940099970938,ns
liver cirrhosis biliary,AP@25,QA0,2,0.0375,0.004901960784313725,0.03259803921568627,44.33333333333327,0.014357409847221482,*
liver cirrhosis biliary,AP@25,QA1,2,0.048611111111111105,0.004901960784313725,0.04370915032679738,21.400000000000002,0.029726962844768303,*
liver cirrhosis biliary,AP@25,QA*,2,0.16666666666666666,0.004901960784313725,0.16176470588235292,33.00000000000002,0.01928560654364875,*
liver cirrhosis biliary,AP@25,DIAMOND,2,0.041666666666666664,0.004901960784313725,0.036764705882352935,1.0,0.49999999999999956,ns
liver cirrhosis biliary,AP@25,GCN,2,0.05555555555555555,0.004901960784313725,0.05065359477124183,10.333333333333334,0.06141711279617969,ns
liver cirrhosis biliary,AP@300,rNBR,2,0.012205387205387205,0.005259614575443911,0.006945772629943294,4.3460541187421065,0.14397630435608547,ns
liver cirrhosis biliary,AP@300,RWR,2,0.048611111111111105,0.005259614575443911,0.043351496535667194,18.062089116143177,0.03521024054842452,*
liver cirrhosis biliary,AP@300,DK,2,0.041666666666666664,0.005259614575443911,0.036407052091222754,8.011574074074073,0.07905365134999695,ns
liver cirrhosis biliary,AP@300,DK*,2,0.048611111111111105,0.005259614575443911,0.043351496535667194,3.77338623531207,0.16492193346279818,ns
liver cirrhosis biliary,AP@300,QA0,2,0.0375,0.005259614575443911,0.03224038542455609,85.3732590529244,0.0074565580245671385,**
liver cirrhosis biliary,AP@300,QA1,2,0.048611111111111105,0.005259614575443911,0.043351496535667194,18.062089116143177,0.03521024054842452,*
liver cirrhosis biliary,AP@300,QA*,2,0.16666666666666666,0.005259614575443911,0.16140705209122275,35.51851851851856,0.01791886795640757,*
liver cirrhosis biliary,AP@300,DIAMOND,2,0.04356611925816078,0.005259614575443911,0.03830650468271686,1.053061871405694,0.48355007293575164,ns
liver cirrhosis biliary,AP@300,GCN,2,0.05555555555555555,0.005259614575443911,0.05029594098011164,11.067901234567898,0.05736371096021595,ns
liver cirrhosis biliary,Recall@25,rNBR,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis biliary,Recall@25,RWR,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis biliary,Recall@25,DK,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis biliary,Recall@25,DK*,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis biliary,Recall@25,QA0,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis biliary,Recall@25,QA1,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis biliary,Recall@25,QA*,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis biliary,Recall@25,DIAMOND,2,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,ns
liver cirrhosis biliary,Recall@25,GCN,2,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis biliary,Recall@300,rNBR,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis biliary,Recall@300,RWR,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis biliary,Recall@300,DK,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis biliary,Recall@300,DK*,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis biliary,Recall@300,QA0,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis biliary,Recall@300,QA1,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis biliary,Recall@300,QA*,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
liver cirrhosis biliary,Recall@300,DIAMOND,2,0.25,0.16666666666666666,0.08333333333333333,1.0,0.49999999999999956,ns
liver cirrhosis biliary,Recall@300,GCN,2,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,ns
lung diseases obstructive,AP@25,rNBR,2,0.01,0.05,-0.04,-0.6666666666666666,0.6256659163780025,ns
lung diseases obstructive,AP@25,RWR,2,0.0047619047619047615,0.05,-0.045238095238095244,-0.9047619047619049,0.531804502512353,ns
lung diseases obstructive,AP@25,DK,2,0.0,0.05,-0.05,-1.0,0.49999999999999956,ns
lung diseases obstructive,AP@25,DK*,2,0.0,0.05,-0.05,-1.0,0.49999999999999956,ns
lung diseases obstructive,AP@25,QA0,2,0.0,0.05,-0.05,-1.0,0.49999999999999956,ns
lung diseases obstructive,AP@25,QA1,2,0.0,0.05,-0.05,-1.0,0.49999999999999956,ns
lung diseases obstructive,AP@25,QA*,2,0.0,0.05,-0.05,-1.0,0.49999999999999956,ns
lung diseases obstructive,AP@25,DIAMOND,2,0.05,0.05,0.0,0.0,1.0,ns
lung diseases obstructive,AP@25,GCN,2,0.004554865424430642,0.05,-0.04544513457556936,-0.9051546391752578,0.5316670481752106,ns
lung diseases obstructive,AP@300,rNBR,2,0.01,0.05716475970706536,-0.047164759707065365,-0.8219621571314769,0.5620121029807135,ns
lung diseases obstructive,AP@300,RWR,2,0.005480968307055263,0.05716475970706536,-0.0516837914000101,-1.0919758136054483,0.4720283874199595,ns
lung diseases obstructive,AP@300,DK,2,0.0025921658986175116,0.05716475970706536,-0.054572593808447846,-1.1284665375441814,0.46162249092148466,ns
lung diseases obstructive,AP@300,DK*,2,0.002288578901482127,0.05716475970706536,-0.054876180805583236,-1.1357313827430107,0.4595954669895392,ns
lung diseases obstructive,AP@300,QA0,2,0.0029477420673351532,0.05716475970706536,-0.05421701763973021,-1.1143585712168027,0.4656008866308448,ns
lung diseases obstructive,AP@300,QA1,2,0.005096239297860447,0.05716475970706536,-0.05206852040920492,-1.0885541850790075,0.4730236355753037,ns
lung diseases obstructive,AP@300,QA*,2,0.004447846444896399,0.05716475970706536,-0.052716913262168964,-1.0782063549224827,0.47605424045308115,ns
lung diseases obstructive,AP@300,DIAMOND,2,0.054040816326530614,0.05716475970706536,-0.003123943380534743,-0.06598967886561433,0.9580504867573731,ns
lung diseases obstructive,AP@300,GCN,2,0.004942462323655448,0.05716475970706536,-0.052222297383409916,-1.1064013877192074,0.46786951293666024,ns
lung diseases obstructive,Recall@25,rNBR,2,0.05,0.05,0.0,0.0,1.0,ns
lung diseases obstructive,Recall@25,RWR,2,0.1,0.05,0.05,1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@25,DK,2,0.0,0.05,-0.05,-1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@25,DK*,2,0.0,0.05,-0.05,-1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@25,QA0,2,0.0,0.05,-0.05,-1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@25,QA1,2,0.0,0.05,-0.05,-1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@25,QA*,2,0.0,0.05,-0.05,-1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@25,DIAMOND,2,0.1,0.05,0.05,1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@25,GCN,2,0.1,0.05,0.05,1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@300,rNBR,2,0.05,0.25,-0.2,-1.0190482676041236e+16,6.247199397770755e-17,***
lung diseases obstructive,Recall@300,RWR,2,0.2,0.25,-0.04999999999999999,-1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@300,DK,2,0.1,0.25,-0.15,-3.0000000000000004,0.2048327646991334,ns
lung diseases obstructive,Recall@300,DK*,2,0.1,0.25,-0.15,-3.0000000000000004,0.2048327646991334,ns
lung diseases obstructive,Recall@300,QA0,2,0.25,0.25,0.0,0.0,1.0,ns
lung diseases obstructive,Recall@300,QA1,2,0.3,0.25,0.04999999999999999,1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@300,QA*,2,0.3,0.25,0.04999999999999999,1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@300,DIAMOND,2,0.2,0.25,-0.04999999999999999,-1.0,0.49999999999999956,ns
lung diseases obstructive,Recall@300,GCN,2,0.15000000000000002,0.25,-0.09999999999999999,-1.0,0.49999999999999956,ns
lupus erythematosus,AP@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
lupus erythematosus,AP@25,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
lupus erythematosus,AP@25,DK,2,0.0,0.0,0.0,0.0,1.0,ns
lupus erythematosus,AP@25,DK*,2,0.0,0.0,0.0,0.0,1.0,ns
lupus erythematosus,AP@25,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
lupus erythematosus,AP@25,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
lupus erythematosus,AP@25,QA*,2,0.0,0.0,0.0,0.0,1.0,ns
lupus erythematosus,AP@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
lupus erythematosus,AP@25,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
lupus erythematosus,AP@300,rNBR,2,0.00026968716289104636,0.0009754370048299434,-0.000705749841938897,-1.0,0.49999999999999956,ns
lupus erythematosus,AP@300,RWR,2,0.0002458210422812193,0.0009754370048299434,-0.0007296159625487242,-1.0,0.49999999999999956,ns
lupus erythematosus,AP@300,DK,2,0.00019561815336463224,0.0009754370048299434,-0.0007798188514653112,-0.6659112903508009,0.6259989545706555,ns
lupus erythematosus,AP@300,DK*,2,0.0004105461393596987,0.0009754370048299434,-0.0005648908654702447,-0.4075741237102314,0.7536162476660364,ns
lupus erythematosus,AP@300,QA0,2,0.0006702594625196674,0.0009754370048299434,-0.000305177542310276,-0.4872643821972731,0.711351945176647,ns
